INSTANCE,ALGORITHM,BIN_INDEX,ITEM_ID,X,Y,Z,DX,DY,DZ
MPV-GEN-T6-N60-R10,laff,0,item-003,0,76,0,4,8,7
MPV-GEN-T6-N60-R10,laff,0,item-011,0,84,0,6,6,6
MPV-GEN-T6-N60-R10,laff,0,item-015,0,90,0,10,3,6
MPV-GEN-T6-N60-R10,laff,0,item-033,0,93,0,4,7,5
MPV-GEN-T6-N60-R10,laff,0,item-053,3,66,0,2,10,7
MPV-GEN-T6-N60-R10,laff,0,item-017,6,46,4,3,10,4
MPV-GEN-T6-N60-R10,laff,0,item-043,0,23,5,9,4,3
MPV-GEN-T6-N60-R10,laff,0,item-027,7,31,4,4,6,4
MPV-GEN-T6-N60-R10,laff,0,item-020,0,15,6,6,7,2
MPV-GEN-T6-N60-R10,laff,0,item-007,0,57,5,5,5,3
MPV-GEN-T6-N60-R10,laff,0,item-005,0,76,7,8,9,1
MPV-GEN-T6-N60-R10,laff,0,item-016,4,93,0,3,3,8
MPV-GEN-T6-N60-R10,laff,0,item-035,3,62,7,9,8,1
MPV-GEN-T6-N60-R10,laff,0,item-052,6,8,7,9,8,1
MPV-GEN-T6-N60-R10,laff,0,item-024,4,76,0,4,3,5
MPV-GEN-T6-N60-R10,laff,0,item-023,4,79,0,10,1,5
MPV-GEN-T6-N60-R10,laff,0,item-001,4,80,0,3,4,4
MPV-GEN-T6-N60-R10,laff,0,item-039,0,27,5,8,2,3
MPV-GEN-T6-N60-R10,laff,0,item-041,0,46,4,6,2,4
MPV-GEN-T6-N60-R10,laff,0,item-049,0,93,5,4,4,3
MPV-GEN-T6-N60-R10,laff,0,item-030,0,29,6,3,7,2
MPV-GEN-T6-N60-R10,laff,0,item-037,0,8,7,6,7,1
MPV-GEN-T6-N60-R10,laff,0,item-054,4,96,0,4,2,5
MPV-GEN-T6-N60-R10,laff,0,item-034,0,97,5,4,3,3
MPV-GEN-T6-N60-R10,laff,0,item-050,0,62,5,3,4,3
MPV-GEN-T6-N60-R10,laff,0,item-044,4,98,0,7,1,5
MPV-GEN-T6-N60-R10,laff,0,item-018,0,48,6,2,8,2
MPV-GEN-T6-N60-R10,laff,0,item-032,5,66,0,1,5,6
MPV-GEN-T6-N60-R10,laff,0,item-000,0,85,6,2,6,2
MPV-GEN-T6-N60-R10,laff,0,item-002,6,49,0,1,6,4
MPV-GEN-T6-N60-R10,laff,0,item-014,2,48,6,2,5,2
MPV-GEN-T6-N60-R10,laff,0,item-045,5,71,0,2,2,5
MPV-GEN-T6-N60-R10,laff,0,item-019,4,96,5,2,3,3
MPV-GEN-T6-N60-R10,laff,0,item-022,0,22,6,9,1,2
MPV-GEN-T6-N60-R10,laff,0,item-025,2,84,6,1,8,1
MPV-GEN-T6-N60-R10,laff,0,item-012,0,36,6,3,1,2
MPV-GEN-T6-N60-R10,laff,0,item-029,2,85,7,1,5,1
MPV-GEN-T6-N60-R10,laff,0,item-058,0,0,8,10,5,10
MPV-GEN-T6-N60-R10,laff,0,item-008,0,5,8,6,7,10
MPV-GEN-T6-N60-R10,laff,0,item-040,0,12,8,5,8,9
MPV-GEN-T6-N60-R10,laff,0,item-047,0,20,8,5,8,9
MPV-GEN-T6-N60-R10,laff,0,item-036,0,28,8,5,6,10
MPV-GEN-T6-N60-R10,laff,0,item-042,0,34,8,3,8,10
MPV-GEN-T6-N60-R10,laff,0,item-048,0,42,8,8,3,9
MPV-GEN-T6-N60-R10,laff,0,item-031,0,45,8,5,4,9
MPV-GEN-T6-N60-R10,laff,0,item-006,0,49,8,2,5,10
MPV-GEN-T6-N60-R10,laff,0,item-038,0,54,8,5,2,10
MPV-GEN-T6-N60-R10,laff,0,item-010,0,56,8,1,10,9
MPV-GEN-T6-N60-R10,laff,0,item-013,0,66,8,6,1,10
MPV-GEN-T6-N60-R10,laff,0,item-051,0,67,8,6,1,9
MPV-GEN-T6-N90-R01,laff,0,item-080,0,0,0,10,10,3
MPV-GEN-T6-N90-R01,laff,0,item-019,0,10,0,9,10,3
MPV-GEN-T6-N90-R01,laff,0,item-081,0,20,0,9,10,3
MPV-GEN-T6-N90-R01,laff,0,item-012,0,30,0,8,7,3
MPV-GEN-T6-N90-R01,laff,0,item-004,0,37,0,10,6,2
MPV-GEN-T6-N90-R01,laff,0,item-008,0,43,0,3,10,3
MPV-GEN-T6-N90-R01,laff,0,item-037,0,53,0,3,10,3
MPV-GEN-T6-N90-R01,laff,0,item-029,0,63,0,6,4,3
MPV-GEN-T6-N90-R01,laff,0,item-071,0,67,0,3,7,3
MPV-GEN-T6-N90-R01,laff,0,item-057,0,74,0,3,6,3
MPV-GEN-T6-N90-R01,laff,0,item-069,0,80,0,10,2,2
MPV-GEN-T6-N90-R01,laff,0,item-035,0,82,0,6,3,2
MPV-GEN-T6-N90-R01,laff,0,item-075,0,85,0,8,2,2
MPV-GEN-T6-N90-R01,laff,0,item-061,0,87,0,2,7,2
MPV-GEN-T6-N90-R01,laff,0,item-065,0,80,2,3,9,1
MPV-GEN-T6-N90-R01,laff,0,item-068,0,94,0,9,1,3
MPV-GEN-T6-N90-R01,laff,0,item-003,0,95,0,6,2,2
MPV-GEN-T6-N90-R01,laff,0,item-025,0,37,2,8,3,1
MPV-GEN-T6-N90-R01,laff,0,item-015,3,43,0,1,7,3
MPV-GEN-T6-N90-R01,laff,0,item-052,0,40,2,7,3,1
MPV-GEN-T6-N90-R01,laff,0,item-064,0,89,2,10,2,1
MPV-GEN-T6-N90-R01,laff,0,item-010,0,97,0,9,1,2
MPV-GEN-T6-N90-R01,laff,0,item-031,3,67,2,1,10,1
MPV-GEN-T6-N90-R01,laff,0,item-062,0,91,2,10,1,1
MPV-GEN-T6-N90-R01,laff,0,item-017,3,50,0,1,3,3
MPV-GEN-T6-N90-R01,laff,0,item-011,0,92,2,7,1,1
MPV-GEN-T6-N90-R01,laff,0,item-059,0,95,2,1,4,1
MPV-GEN-T6-N90-R01,laff,0,item-072,0,98,0,1,1,2
MPV-GEN-T6-N90-R01,laff,0,item-016,0,0,3,9,10,9
MPV-GEN-T6-N90-R01,laff,0,item-086,0,10,3,10,9,8
MPV-GEN-T6-N90-R01,laff,0,item-022,0,19,3,6,10,9
MPV-GEN-T6-N90-R01,laff,0,item-056,0,29,3,8,10,6
MPV-GEN-T6-N90-R01,laff,0,item-044,0,39,3,9,10,5
MPV-GEN-T6-N90-R01,laff,0,item-041,0,49,3,7,8,8
MPV-GEN-T6-N90-R01,laff,0,item-060,0,57,3,9,7,7
MPV-GEN-T6-N90-R01,laff,0,item-047,0,64,3,8,8,6
MPV-GEN-T6-N90-R01,laff,0,item-053,0,72,3,6,10,6
MPV-GEN-T6-N90-R01,laff,0,item-028,0,82,3,7,8,6
MPV-GEN-T6-N90-R01,laff,0,item-014,0,90,3,6,6,9
MPV-GEN-T6-N90-R01,laff,0,item-073,0,39,8,9,9,4
MPV-GEN-T6-N90-R01,laff,0,item-036,6,19,3,5,9,6
MPV-GEN-T6-N90-R01,laff,0,item-007,6,72,3,4,8,8
MPV-GEN-T6-N90-R01,laff,0,item-039,7,48,8,7,9,4
MPV-GEN-T6-N90-R01,laff,0,item-076,6,90,3,4,9,7
MPV-GEN-T6-N90-R01,laff,0,item-032,7,80,3,8,3,9
MPV-GEN-T6-N90-R01,laff,0,item-070,7,83,3,9,4,6
MPV-GEN-T6-N90-R01,laff,0,item-089,8,28,3,7,5,6
MPV-GEN-T6-N90-R01,laff,0,item-002,9,0,3,4,9,5
MPV-GEN-T6-N90-R01,laff,0,item-055,7,87,3,10,2,9
MPV-GEN-T6-N90-R01,laff,0,item-040,7,49,3,7,5,5
MPV-GEN-T6-N90-R01,laff,0,item-067,8,33,3,9,3,6
MPV-GEN-T6-N90-R01,laff,0,item-005,8,64,3,8,4,5
MPV-GEN-T6-N90-R01,laff,0,item-000,9,36,3,6,5,5
MPV-GEN-T6-N90-R01,laff,0,item-077,0,96,3,6,4,6
MPV-GEN-T6-N90-R01,laff,0,item-049,8,68,3,10,2,7
MPV-GEN-T6-N90-R01,laff,0,item-021,8,70,3,9,2,7
MPV-GEN-T6-N90-R01,laff,0,item-045,9,41,3,4,5,5
MPV-GEN-T6-N90-R01,laff,0,item-018,9,46,3,8,2,6
MPV-GEN-T6-N90-R01,laff,0,item-006,9,0,8,3,7,4
MPV-GEN-T6-N90-R01,laff,0,item-088,6,99,3,9,1,9
MPV-GEN-T6-N90-R01,laff,0,item-058,9,57,3,5,2,7
MPV-GEN-T6-N90-R01,laff,0,item-030,10,9,3,1,8,8
MPV-GEN-T6-N90-R01,laff,0,item-066,8,36,8,5,3,4
MPV-GEN-T6-N90-R01,laff,0,item-024,10,72,3,1,8,7
MPV-GEN-T6-N90-R01,laff,0,item-026,8,64,8,7,2,4
MPV-GEN-T6-N90-R01,laff,0,item-042,10,89,3,1,8,6
MPV-GEN-T6-N90-R01,laff,0,item-001,9,59,3,5,1,9
MPV-GEN-T6-N90-R01,laff,0,item-083,9,60,3,2,3,7
MPV-GEN-T6-N90-R01,laff,0,item-063,11,9,3,1,8,5
MPV-GEN-T6-N90-R01,laff,0,item-050,11,17,3,1,5,7
MPV-GEN-T6-N90-R01,laff,0,item-078,9,39,8,2,4,4
MPV-GEN-T6-N90-R01,laff,0,item-084,9,63,3,4,1,8
MPV-GEN-T6-N90-R01,laff,0,item-009,11,22,3,1,3,8
MPV-GEN-T6-N90-R01,laff,0,item-074,9,43,8,2,3,4
MPV-GEN-T6-N90-R01,laff,0,item-082,11,7,8,1,6,4
MPV-GEN-T6-N90-R01,laff,0,item-087,8,66,8,3,2,4
MPV-GEN-T6-N90-R01,laff,0,item-054,6,28,3,2,1,9
MPV-GEN-T6-N90-R01,laff,0,item-051,6,80,3,1,2,8
MPV-GEN-T6-N90-R01,laff,0,item-038,7,89,3,1,1,9
MPV-GEN-T6-N90-R01,laff,0,item-079,8,89,3,1,1,6
MPV-GEN-T6-N90-R01,laff,0,item-027,0,0,12,9,8,10
MPV-GEN-T6-N90-R01,laff,0,item-085,0,8,12,7,9,10
MPV-GEN-T6-N90-R01,laff,0,item-020,0,17,12,8,6,10
MPV-GEN-T6-N90-R01,laff,0,item-046,0,23,12,6,8,10
MPV-GEN-T6-N90-R01,laff,0,item-013,0,31,12,6,6,10
MPV-GEN-T6-N90-R01,laff,0,item-043,0,37,12,7,5,10
MPV-GEN-T6-N90-R01,laff,0,item-033,0,42,12,4,3,10
MPV-GEN-T6-N90-R01,laff,0,item-048,0,45,12,5,2,10
MPV-GEN-T6-N90-R01,laff,0,item-034,0,47,12,9,1,10
MPV-GEN-T6-N90-R01,laff,0,item-023,0,48,12,2,4,10
MPV-GEN-T6-N90-R02,laff,0,item-029,0,0,0,10,10,8
MPV-GEN-T6-N90-R02,laff,0,item-077,0,10,0,10,10,8
MPV-GEN-T6-N90-R02,laff,0,item-030,0,20,0,10,10,7
MPV-GEN-T6-N90-R02,laff,0,item-084,0,30,0,9,10,7
MPV-GEN-T6-N90-R02,laff,0,item-012,0,40,0,8,10,7
MPV-GEN-T6-N90-R02,laff,0,item-087,0,50,0,8,8,8
MPV-GEN-T6-N90-R02,laff,0,item-058,0,58,0,9,10,5
MPV-GEN-T6-N90-R02,laff,0,item-089,0,68,0,8,8,7
MPV-GEN-T6-N90-R02,laff,0,item-043,0,76,0,8,9,6
MPV-GEN-T6-N90-R02,laff,0,item-008,0,85,0,7,8,7
MPV-GEN-T6-N90-R02,laff,0,item-057,7,85,0,6,9,7
MPV-GEN-T6-N90-R02,laff,0,item-039,0,94,0,9,5,8
MPV-GEN-T6-N90-R02,laff,0,item-000,8,40,0,7,7,7
MPV-GEN-T6-N90-R02,laff,0,item-051,8,47,0,7,8,6
MPV-GEN-T6-N90-R02,laff,0,item-007,8,68,0,8,10,4
MPV-GEN-T6-N90-R02,laff,0,item-069,8,78,0,9,4,8
MPV-GEN-T6-N90-R02,laff,0,item-056,9,30,0,7,8,5
MPV-GEN-T6-N90-R02,laff,0,item-067,0,58,5,10,9,3
MPV-GEN-T6-N90-R02,laff,0,item-013,9,94,0,9,4,7
MPV-GEN-T6-N90-R02,laff,0,item-031,8,55,0,10,3,8
MPV-GEN-T6-N90-R02,laff,0,item-048,10,0,0,3,10,8
MPV-GEN-T6-N90-R02,laff,0,item-070,10,10,0,5,8,6
MPV-GEN-T6-N90-R02,laff,0,item-010,10,18,0,4,9,6
MPV-GEN-T6-N90-R02,laff,0,item-015,10,58,0,5,6,7
MPV-GEN-T6-N90-R02,laff,0,item-062,13,0,0,3,10,7
MPV-GEN-T6-N90-R02,laff,0,item-075,8,67,5,7,10,3
MPV-GEN-T6-N90-R02,laff,0,item-068,13,82,0,7,4,7
MPV-GEN-T6-N90-R02,laff,0,item-059,10,10,6,9,10,2
MPV-GEN-T6-N90-R02,laff,0,item-001,9,30,5,8,7,3
MPV-GEN-T6-N90-R02,laff,0,item-073,13,86,0,6,4,7
MPV-GEN-T6-N90-R02,laff,0,item-063,14,20,0,3,6,8
MPV-GEN-T6-N90-R02,laff,0,item-064,15,38,4,6,6,4
MPV-GEN-T6-N90-R02,laff,0,item-021,15,58,4,9,5,3
MPV-GEN-T6-N90-R02,laff,0,item-028,15,10,0,5,5,5
MPV-GEN-T6-N90-R02,laff,0,item-025,15,63,4,4,7,4
MPV-GEN-T6-N90-R02,laff,0,item-079,0,76,6,7,8,2
MPV-GEN-T6-N90-R02,laff,0,item-005,15,44,0,3,6,6
MPV-GEN-T6-N90-R02,laff,0,item-045,15,70,4,9,3,4
MPV-GEN-T6-N90-R02,laff,0,item-011,15,50,0,3,5,7
MPV-GEN-T6-N90-R02,laff,0,item-027,8,82,0,5,3,7
MPV-GEN-T6-N90-R02,laff,0,item-066,13,90,0,3,4,8
MPV-GEN-T6-N90-R02,laff,0,item-086,19,0,5,8,4,3
MPV-GEN-T6-N90-R02,laff,0,item-034,8,47,6,5,8,2
MPV-GEN-T6-N90-R02,laff,0,item-006,19,4,5,3,8,3
MPV-GEN-T6-N90-R02,laff,0,item-023,14,26,0,3,4,6
MPV-GEN-T6-N90-R02,laff,0,item-038,0,20,7,8,9,1
MPV-GEN-T6-N90-R02,laff,0,item-049,0,99,0,9,1,8
MPV-GEN-T6-N90-R02,laff,0,item-074,10,27,0,4,3,6
MPV-GEN-T6-N90-R02,laff,0,item-044,10,20,6,4,8,2
MPV-GEN-T6-N90-R02,laff,0,item-018,19,12,5,7,3,3
MPV-GEN-T6-N90-R02,laff,0,item-002,0,29,7,8,7,1
MPV-GEN-T6-N90-R02,laff,0,item-053,16,0,0,1,7,8
MPV-GEN-T6-N90-R02,laff,0,item-088,9,98,0,8,1,7
MPV-GEN-T6-N90-R02,laff,0,item-009,15,58,0,3,8,2
MPV-GEN-T6-N90-R02,laff,0,item-040,13,47,6,8,3,2
MPV-GEN-T6-N90-R02,laff,0,item-082,15,73,4,6,2,4
MPV-GEN-T6-N90-R02,laff,0,item-014,15,75,4,7,2,3
MPV-GEN-T6-N90-R02,laff,0,item-042,0,36,7,8,5,1
MPV-GEN-T6-N90-R02,laff,0,item-078,10,28,6,10,2,2
MPV-GEN-T6-N90-R02,laff,0,item-083,9,64,2,5,4,2
MPV-GEN-T6-N90-R02,laff,0,item-016,15,38,0,2,6,3
MPV-GEN-T6-N90-R02,laff,0,item-072,15,15,0,2,3,6
MPV-GEN-T6-N90-R02,laff,0,item-041,0,93,0,7,1,5
MPV-GEN-T6-N90-R02,laff,0,item-022,0,41,7,4,8,1
MPV-GEN-T6-N90-R02,laff,0,item-060,15,58,2,2,7,2
MPV-GEN-T6-N90-R02,laff,0,item-004,0,67,5,8,1,3
MPV-GEN-T6-N90-R02,laff,0,item-036,0,68,7,4,5,1
MPV-GEN-T6-N90-R02,laff,0,item-003,9,38,0,3,1,6
MPV-GEN-T6-N90-R02,laff,0,item-033,12,38,0,1,2,8
MPV-GEN-T6-N90-R02,laff,0,item-020,0,73,7,7,2,1
MPV-GEN-T6-N90-R02,laff,0,item-080,7,76,6,1,7,2
MPV-GEN-T6-N90-R02,laff,0,item-032,0,84,7,6,2,1
MPV-GEN-T6-N90-R02,laff,0,item-061,0,86,7,3,4,1
MPV-GEN-T6-N90-R02,laff,0,item-017,3,86,7,2,5,1
MPV-GEN-T6-N90-R02,laff,0,item-054,6,84,6,1,1,2
MPV-GEN-T6-N90-R02,laff,0,item-037,0,0,8,9,8,10
MPV-GEN-T6-N90-R02,laff,0,item-052,0,8,8,8,9,10
MPV-GEN-T6-N90-R02,laff,0,item-019,0,17,8,7,10,10
MPV-GEN-T6-N90-R02,laff,0,item-046,0,27,8,7,7,9
MPV-GEN-T6-N90-R02,laff,0,item-050,0,34,8,6,7,10
MPV-GEN-T6-N90-R02,laff,0,item-071,0,41,8,7,6,10
MPV-GEN-T6-N90-R02,laff,0,item-026,0,47,8,6,3,10
MPV-GEN-T6-N90-R02,laff,0,item-085,0,50,8,3,6,9
MPV-GEN-T6-N90-R02,laff,0,item-065,0,56,8,5,3,10
MPV-GEN-T6-N90-R02,laff,0,item-024,0,59,8,7,2,10
MPV-GEN-T6-N90-R02,laff,0,item-076,0,61,8,2,7,10
MPV-GEN-T6-N90-R02,laff,0,item-055,0,68,8,3,5,9
MPV-GEN-T6-N90-R02,laff,0,item-047,0,73,8,4,3,10
MPV-GEN-T6-N90-R02,laff,0,item-081,0,76,8,8,1,9
MPV-GEN-T6-N90-R02,laff,0,item-035,0,77,8,6,1,10
MPV-GEN-T6-N90-R03,laff,0,item-089,0,0,0,10,10,7
MPV-GEN-T6-N90-R03,laff,0,item-047,0,10,0,9,9,5
MPV-GEN-T6-N90-R03,laff,0,item-009,0,19,0,8,10,5
MPV-GEN-T6-N90-R03,laff,0,item-011,0,29,0,10,10,4
MPV-GEN-T6-N90-R03,laff,0,item-082,0,39,0,10,7,5
MPV-GEN-T6-N90-R03,laff,0,item-032,0,46,0,7,8,6
MPV-GEN-T6-N90-R03,laff,0,item-056,0,54,0,7,9,5
MPV-GEN-T6-N90-R03,laff,0,item-014,0,63,0,7,7,6
MPV-GEN-T6-N90-R03,laff,0,item-046,0,70,0,7,5,7
MPV-GEN-T6-N90-R03,laff,0,item-073,0,75,0,4,8,7
MPV-GEN-T6-N90-R03,laff,0,item-033,0,83,0,5,8,5
MPV-GEN-T6-N90-R03,laff,0,item-036,5,75,0,4,10,5
MPV-GEN-T6-N90-R03,laff,0,item-038,0,91,0,6,8,4
MPV-GEN-T6-N90-R03,laff,0,item-012,0,10,5,9,10,2
MPV-GEN-T6-N90-R03,laff,0,item-029,6,85,0,5,9,4
MPV-GEN-T6-N90-R03,laff,0,item-062,7,46,0,3,10,6
MPV-GEN-T6-N90-R03,laff,0,item-004,6,94,0,7,5,5
MPV-GEN-T6-N90-R03,laff,0,item-085,7,56,0,8,4,5
MPV-GEN-T6-N90-R03,laff,0,item-018,7,60,0,7,3,7
MPV-GEN-T6-N90-R03,laff,0,item-020,0,29,4,5,9,3
MPV-GEN-T6-N90-R03,laff,0,item-060,7,63,0,4,8,4
MPV-GEN-T6-N90-R03,laff,0,item-035,7,71,0,9,2,7
MPV-GEN-T6-N90-R03,laff,0,item-069,8,19,0,5,5,5
MPV-GEN-T6-N90-R03,laff,0,item-037,9,10,0,4,7,4
MPV-GEN-T6-N90-R03,laff,0,item-083,8,24,0,7,4,4
MPV-GEN-T6-N90-R03,laff,0,item-023,9,73,0,3,7,5
MPV-GEN-T6-N90-R03,laff,0,item-075,0,91,4,5,7,3
MPV-GEN-T6-N90-R03,laff,0,item-019,9,80,0,8,3,4
MPV-GEN-T6-N90-R03,laff,0,item-031,10,0,0,8,3,4
MPV-GEN-T6-N90-R03,laff,0,item-027,10,28,0,2,9,5
MPV-GEN-T6-N90-R03,laff,0,item-084,10,3,0,3,6,5
MPV-GEN-T6-N90-R03,laff,0,item-026,10,37,0,4,3,7
MPV-GEN-T6-N90-R03,laff,0,item-051,5,29,4,4,7,3
MPV-GEN-T6-N90-R03,laff,0,item-010,0,38,6,10,8,1
MPV-GEN-T6-N90-R03,laff,0,item-015,0,20,5,10,4,2
MPV-GEN-T6-N90-R03,laff,0,item-077,5,85,4,5,5,3
MPV-GEN-T6-N90-R03,laff,0,item-088,9,17,0,6,2,6
MPV-GEN-T6-N90-R03,laff,0,item-055,0,24,5,7,5,2
MPV-GEN-T6-N90-R03,laff,0,item-070,0,99,0,10,1,7
MPV-GEN-T6-N90-R03,laff,0,item-025,10,40,0,1,10,6
MPV-GEN-T6-N90-R03,laff,0,item-024,0,54,5,4,7,2
MPV-GEN-T6-N90-R03,laff,0,item-039,5,90,4,4,4,3
MPV-GEN-T6-N90-R03,laff,0,item-068,4,56,5,6,4,2
MPV-GEN-T6-N90-R03,laff,0,item-071,9,83,0,4,2,6
MPV-GEN-T6-N90-R03,laff,0,item-005,10,9,0,7,1,6
MPV-GEN-T6-N90-R03,laff,0,item-030,10,50,0,8,1,5
MPV-GEN-T6-N90-R03,laff,0,item-034,10,51,0,4,2,5
MPV-GEN-T6-N90-R03,laff,0,item-043,0,46,6,10,4,1
MPV-GEN-T6-N90-R03,laff,0,item-050,4,75,5,10,2,2
MPV-GEN-T6-N90-R03,laff,0,item-061,0,61,6,5,8,1
MPV-GEN-T6-N90-R03,laff,0,item-066,11,40,0,2,4,5
MPV-GEN-T6-N90-R03,laff,0,item-028,9,10,6,4,9,1
MPV-GEN-T6-N90-R03,laff,0,item-081,10,53,0,6,1,6
MPV-GEN-T6-N90-R03,laff,0,item-057,10,54,0,8,1,4
MPV-GEN-T6-N90-R03,laff,0,item-022,0,83,5,3,5,2
MPV-GEN-T6-N90-R03,laff,0,item-087,7,63,4,2,5,3
MPV-GEN-T6-N90-R03,laff,0,item-041,0,50,6,8,3,1
MPV-GEN-T6-N90-R03,laff,0,item-042,10,55,0,4,1,5
MPV-GEN-T6-N90-R03,laff,0,item-045,0,88,5,5,2,2
MPV-GEN-T6-N90-R03,laff,0,item-064,10,99,0,3,1,6
MPV-GEN-T6-N90-R03,laff,0,item-006,4,77,6,2,8,1
MPV-GEN-T6-N90-R03,laff,0,item-058,11,44,0,4,1,4
MPV-GEN-T6-N90-R03,laff,0,item-079,6,77,6,4,4,1
MPV-GEN-T6-N90-R03,laff,0,item-007,8,50,6,3,5,1
MPV-GEN-T6-N90-R03,laff,0,item-072,5,60,6,2,6,1
MPV-GEN-T6-N90-R03,laff,0,item-003,10,0,6,1,9,1
MPV-GEN-T6-N90-R03,laff,0,item-013,0,69,6,9,1,1
MPV-GEN-T6-N90-R03,laff,0,item-054,3,83,5,1,2,2
MPV-GEN-T6-N90-R03,laff,0,item-078,0,53,6,1,1,1
MPV-GEN-T6-N90-R03,laff,0,item-052,0,0,7,10,8,8
MPV-GEN-T6-N90-R03,laff,0,item-065,0,8,7,8,10,8
MPV-GEN-T6-N90-R03,laff,0,item-000,0,18,7,7,10,8
MPV-GEN-T6-N90-R03,laff,0,item-044,0,28,7,8,7,8
MPV-GEN-T6-N90-R03,laff,0,item-049,0,35,7,5,7,8
MPV-GEN-T6-N90-R03,laff,0,item-040,0,42,7,6,2,8
MPV-GEN-T6-N90-R03,laff,0,item-001,0,44,7,2,4,8
MPV-GEN-T6-N90-R03,laff,0,item-002,0,48,7,1,6,8
MPV-GEN-T6-N90-R03,laff,0,item-016,0,54,7,2,3,8
MPV-GEN-T6-N90-R03,laff,0,item-080,0,57,7,1,3,8
MPV-GEN-T6-N90-R03,laff,0,item-086,0,0,15,7,10,9
MPV-GEN-T6-N90-R03,laff,0,item-067,0,10,15,10,6,9
MPV-GEN-T6-N90-R03,laff,0,item-053,0,16,15,7,3,9
MPV-GEN-T6-N90-R03,laff,0,item-074,0,19,15,5,2,9
MPV-GEN-T6-N90-R03,laff,0,item-048,0,21,15,4,1,9
MPV-GEN-T6-N90-R03,laff,0,item-021,0,0,24,8,7,10
MPV-GEN-T6-N90-R03,laff,0,item-076,0,7,24,9,6,10
MPV-GEN-T6-N90-R03,laff,0,item-008,0,13,24,10,5,10
MPV-GEN-T6-N90-R03,laff,0,item-063,0,18,24,6,7,10
MPV-GEN-T6-N90-R03,laff,0,item-059,0,25,24,8,5,10
MPV-GEN-T6-N90-R03,laff,0,item-017,0,30,24,2,8,10
MPV-GEN-T6-N90-R04,laff,0,item-080,0,0,0,10,10,7
MPV-GEN-T6-N90-R04,laff,0,item-077,0,10,0,9,9,5
MPV-GEN-T6-N90-R04,laff,0,item-003,0,19,0,10,8,5
MPV-GEN-T6-N90-R04,laff,0,item-060,0,27,0,7,8,7
MPV-GEN-T6-N90-R04,laff,0,item-007,0,35,0,7,7,7
MPV-GEN-T6-N90-R04,laff,0,item-004,0,42,0,7,8,6
MPV-GEN-T6-N90-R04,laff,0,item-021,0,50,0,8,10,4
MPV-GEN-T6-N90-R04,laff,0,item-054,0,50,4,10,10,3
MPV-GEN-T6-N90-R04,laff,0,item-056,0,60,0,6,7,6
MPV-GEN-T6-N90-R04,laff,0,item-040,0,67,0,5,10,5
MPV-GEN-T6-N90-R04,laff,0,item-065,0,77,0,8,4,7
MPV-GEN-T6-N90-R04,laff,0,item-072,0,81,0,3,10,7
MPV-GEN-T6-N90-R04,laff,0,item-083,0,91,0,10,3,7
MPV-GEN-T6-N90-R04,laff,0,item-001,3,81,0,5,10,4
MPV-GEN-T6-N90-R04,laff,0,item-010,0,94,0,7,4,7
MPV-GEN-T6-N90-R04,laff,0,item-006,0,10,5,10,9,2
MPV-GEN-T6-N90-R04,laff,0,item-038,5,67,0,5,6,6
MPV-GEN-T6-N90-R04,laff,0,item-012,5,73,0,9,3,6
MPV-GEN-T6-N90-R04,laff,0,item-086,6,60,0,5,5,6
MPV-GEN-T6-N90-R04,laff,0,item-087,7,27,0,7,3,7
MPV-GEN-T6-N90-R04,laff,0,item-046,7,30,0,6,4,6
MPV-GEN-T6-N90-R04,laff,0,item-034,7,34,0,2,9,7
MPV-GEN-T6-N90-R04,laff,0,item-043,8,76,0,3,8,5
MPV-GEN-T6-N90-R04,laff,0,item-063,3,84,4,8,5,3
MPV-GEN-T6-N90-R04,laff,0,item-030,7,43,0,9,3,4
MPV-GEN-T6-N90-R04,laff,0,item-062,9,34,4,6,9,2
MPV-GEN-T6-N90-R04,laff,0,item-005,7,94,0,4,5,5
MPV-GEN-T6-N90-R04,laff,0,item-045,0,60,6,10,10,1
MPV-GEN-T6-N90-R04,laff,0,item-050,7,46,0,5,4,5
MPV-GEN-T6-N90-R04,laff,0,item-084,8,50,0,8,3,4
MPV-GEN-T6-N90-R04,laff,0,item-016,10,43,5,5,9,2
MPV-GEN-T6-N90-R04,laff,0,item-068,10,0,0,2,7,6
MPV-GEN-T6-N90-R04,laff,0,item-070,10,7,0,4,3,7
MPV-GEN-T6-N90-R04,laff,0,item-076,10,52,4,7,4,3
MPV-GEN-T6-N90-R04,laff,0,item-020,8,53,0,4,5,4
MPV-GEN-T6-N90-R04,laff,0,item-088,8,84,0,5,4,4
MPV-GEN-T6-N90-R04,laff,0,item-044,9,10,0,3,5,5
MPV-GEN-T6-N90-R04,laff,0,item-018,0,19,5,8,4,2
MPV-GEN-T6-N90-R04,laff,0,item-027,0,23,5,8,4,2
MPV-GEN-T6-N90-R04,laff,0,item-075,10,15,0,2,5,6
MPV-GEN-T6-N90-R04,laff,0,item-079,0,99,0,8,1,7
MPV-GEN-T6-N90-R04,laff,0,item-037,0,43,6,10,5,1
MPV-GEN-T6-N90-R04,laff,0,item-082,3,81,4,5,3,3
MPV-GEN-T6-N90-R04,laff,0,item-023,0,70,6,6,7,1
MPV-GEN-T6-N90-R04,laff,0,item-002,6,65,0,5,2,4
MPV-GEN-T6-N90-R04,laff,0,item-024,8,89,0,8,1,5
MPV-GEN-T6-N90-R04,laff,0,item-053,8,70,6,4,10,1
