INSTANCE,ALGORITHM,BIN_INDEX,ITEM_ID,X,Y,Z,DX,DY,DZ
MPV-GEN-T1-N90-R01,plain,7,item-046,36,0,0,42,95,81
MPV-GEN-T1-N90-R01,plain,7,item-060,78,0,0,20,88,84
MPV-GEN-T1-N90-R01,plain,7,item-067,36,0,81,36,49,18
MPV-GEN-T1-N90-R01,plain,7,item-034,36,49,81,15,36,18
MPV-GEN-T1-N90-R01,plain,8,item-076,0,0,0,69,85,60
MPV-GEN-T1-N90-R01,plain,8,item-041,69,0,0,30,97,89
MPV-GEN-T1-N90-R01,plain,8,item-002,0,0,60,46,42,32
MPV-GEN-T1-N90-R01,plain,9,item-050,0,0,0,69,51,99
MPV-GEN-T1-N90-R01,plain,9,item-072,0,51,0,75,45,79
MPV-GEN-T1-N90-R01,plain,9,item-043,75,0,0,23,100,67
MPV-GEN-T1-N90-R01,plain,10,item-058,0,0,0,66,69,74
MPV-GEN-T1-N90-R01,plain,10,item-079,66,0,0,34,96,89
MPV-GEN-T1-N90-R01,plain,10,item-027,0,69,0,19,26,43
MPV-GEN-T1-N90-R01,plain,11,item-071,0,0,0,44,94,75
MPV-GEN-T1-N90-R01,plain,11,item-009,44,0,0,47,68,96
MPV-GEN-T1-N90-R01,plain,11,item-001,91,0,0,9,69,84
MPV-GEN-T1-N90-R01,plain,12,item-013,0,0,0,73,83,42
MPV-GEN-T1-N90-R01,plain,12,item-020,0,0,42,66,63,53
MPV-GEN-T1-N90-R01,plain,12,item-032,73,0,0,27,95,100
MPV-GEN-T1-N90-R01,plain,13,item-022,0,0,0,58,66,80
MPV-GEN-T1-N90-R01,plain,13,item-042,58,0,0,40,96,68
MPV-GEN-T1-N90-R01,plain,14,item-063,0,0,0,82,71,51
MPV-GEN-T1-N90-R01,plain,14,item-068,0,71,0,88,29,81
MPV-GEN-T1-N90-R01,plain,14,item-048,82,0,0,12,71,88
MPV-GEN-T1-N90-R01,plain,14,item-030,94,0,0,5,100,72
MPV-GEN-T1-N90-R01,plain,15,item-026,0,0,0,46,88,72
MPV-GEN-T1-N90-R01,plain,15,item-035,46,0,0,48,88,66
MPV-GEN-T1-N90-R01,plain,15,item-052,0,88,0,92,9,94
MPV-GEN-T1-N90-R01,plain,15,item-040,94,0,0,6,77,91
MPV-GEN-T1-N90-R01,plain,15,item-088,0,0,72,90,74,23
MPV-GEN-T1-N90-R01,plain,16,item-057,0,0,0,79,53,64
MPV-GEN-T1-N90-R01,plain,16,item-008,0,53,0,67,41,76
MPV-GEN-T1-N90-R01,plain,16,item-051,79,0,0,21,73,85
MPV-GEN-T1-N90-R01,plain,17,item-084,0,0,0,74,63,57
MPV-GEN-T1-N90-R01,plain,17,item-080,0,63,0,67,27,95
MPV-GEN-T1-N90-R01,plain,17,item-003,74,0,0,26,67,93
MPV-GEN-T1-N90-R01,plain,18,item-039,0,0,0,43,81,76
MPV-GEN-T1-N90-R01,plain,18,item-021,43,0,0,48,71,76
MPV-GEN-T1-N90-R01,plain,18,item-077,0,81,0,94,19,78
MPV-GEN-T1-N90-R01,plain,19,item-031,0,0,0,48,71,88
MPV-GEN-T1-N90-R01,plain,19,item-029,48,0,0,47,69,84
MPV-GEN-T1-N90-R01,plain,20,item-085,0,0,0,45,72,81
MPV-GEN-T1-N90-R01,plain,20,item-028,45,0,0,43,71,81
MPV-GEN-T1-N90-R01,plain,20,item-012,88,0,0,10,74,96
MPV-GEN-T1-N90-R01,plain,21,item-075,0,0,0,50,58,94
MPV-GEN-T1-N90-R01,plain,21,item-078,50,0,0,34,85,86
MPV-GEN-T1-N90-R01,plain,21,item-000,84,0,0,15,90,95
MPV-GEN-T1-N90-R01,plain,22,item-081,0,0,0,39,72,95
MPV-GEN-T1-N90-R01,plain,22,item-018,39,0,0,38,72,83
MPV-GEN-T1-N90-R01,plain,22,item-053,77,0,0,23,77,88
MPV-GEN-T1-N90-R01,plain,23,item-086,0,0,0,99,68,35
MPV-GEN-T1-N90-R01,plain,23,item-074,0,0,35,76,75,33
MPV-GEN-T1-N90-R01,plain,24,item-047,0,0,0,41,68,75
MPV-GEN-T1-N90-R01,plain,24,item-055,41,0,0,34,77,83
MPV-GEN-T1-N90-R01,plain,24,item-065,75,0,0,23,97,69
MPV-GEN-T1-N90-R01,plain,25,item-014,0,0,0,29,90,78
MPV-GEN-T1-N90-R01,plain,25,item-064,29,0,0,30,90,74
MPV-GEN-T1-N90-R01,plain,25,item-070,59,0,0,39,68,70
MPV-GEN-T1-N90-R01,plain,26,item-023,0,0,0,31,85,66
MPV-GEN-T1-N90-R01,plain,26,item-061,31,0,0,33,71,86
MPV-GEN-T1-N90-R01,plain,26,item-083,64,0,0,20,71,91
MPV-GEN-T1-N90-R01,plain,26,item-033,84,0,0,10,85,69
MPV-GEN-T1-N90-R01,plain,27,item-011,0,0,0,21,67,88
MPV-GEN-T1-N90-R01,plain,27,item-054,21,0,0,11,72,89
MPV-GEN-T1-N90-R01,plain,27,item-045,32,0,0,7,82,87
MPV-GEN-T1-N90-R02,plain,0,item-046,0,0,0,98,91,74
MPV-GEN-T1-N90-R02,plain,0,item-005,0,0,74,83,90,14
MPV-GEN-T1-N90-R02,plain,0,item-081,0,0,88,77,80,8
MPV-GEN-T1-N90-R02,plain,0,item-054,0,91,0,83,6,86
MPV-GEN-T1-N90-R02,plain,0,item-013,83,91,0,11,7,43
MPV-GEN-T1-N90-R02,plain,1,item-033,0,0,0,92,62,88
MPV-GEN-T1-N90-R02,plain,1,item-082,0,62,0,98,27,81
MPV-GEN-T1-N90-R02,plain,1,item-016,0,62,81,43,24,18
MPV-GEN-T1-N90-R02,plain,1,item-025,0,89,0,93,5,83
MPV-GEN-T1-N90-R02,plain,1,item-041,0,94,0,88,5,99
MPV-GEN-T1-N90-R02,plain,1,item-044,0,0,88,29,30,12
MPV-GEN-T1-N90-R02,plain,2,item-072,0,0,0,73,88,76
MPV-GEN-T1-N90-R02,plain,2,item-004,73,0,0,26,83,98
MPV-GEN-T1-N90-R02,plain,2,item-021,0,0,76,35,35,20
MPV-GEN-T1-N90-R02,plain,3,item-062,0,0,0,78,71,81
MPV-GEN-T1-N90-R02,plain,3,item-024,78,0,0,22,96,76
MPV-GEN-T1-N90-R02,plain,3,item-012,0,71,0,66,23,92
MPV-GEN-T1-N90-R02,plain,3,item-034,0,0,92,84,77,7
MPV-GEN-T1-N90-R02,plain,4,item-065,0,0,0,88,98,48
MPV-GEN-T1-N90-R02,plain,4,item-014,0,0,48,87,75,30
MPV-GEN-T1-N90-R02,plain,4,item-007,88,0,0,12,79,94
MPV-GEN-T1-N90-R02,plain,4,item-036,0,0,78,85,83,19
MPV-GEN-T1-N90-R02,plain,5,item-027,0,0,0,99,51,80
MPV-GEN-T1-N90-R02,plain,5,item-026,0,51,0,96,41,70
MPV-GEN-T1-N90-R02,plain,5,item-049,0,0,80,95,78,14
MPV-GEN-T1-N90-R02,plain,6,item-078,0,0,0,49,97,95
MPV-GEN-T1-N90-R02,plain,6,item-084,49,0,0,47,91,98
MPV-GEN-T1-N90-R02,plain,6,item-019,96,0,0,4,96,93
MPV-GEN-T1-N90-R02,plain,7,item-052,0,0,0,77,57,93
MPV-GEN-T1-N90-R02,plain,7,item-071,0,57,0,94,18,96
MPV-GEN-T1-N90-R02,plain,7,item-045,0,75,0,72,22,83
MPV-GEN-T1-N90-R02,plain,7,item-035,94,0,0,4,93,95
MPV-GEN-T1-N90-R02,plain,8,item-003,0,0,0,41,98,98
MPV-GEN-T1-N90-R02,plain,8,item-010,41,0,0,54,82,87
MPV-GEN-T1-N90-R02,plain,8,item-002,95,0,0,3,91,71
MPV-GEN-T1-N90-R02,plain,9,item-039,0,0,0,39,90,96
MPV-GEN-T1-N90-R02,plain,9,item-058,39,0,0,48,95,72
MPV-GEN-T1-N90-R02,plain,9,item-047,87,0,0,13,86,68
MPV-GEN-T1-N90-R02,plain,10,item-009,0,0,0,40,87,94
MPV-GEN-T1-N90-R02,plain,10,item-018,40,0,0,42,85,84
MPV-GEN-T1-N90-R02,plain,10,item-000,82,0,0,17,97,93
MPV-GEN-T1-N90-R02,plain,11,item-011,0,0,0,100,71,27
MPV-GEN-T1-N90-R02,plain,11,item-069,0,0,27,73,69,27
MPV-GEN-T1-N90-R02,plain,11,item-017,73,0,27,13,69,71
MPV-GEN-T1-N90-R02,plain,11,item-001,86,0,27,13,68,67
MPV-GEN-T1-N90-R02,plain,11,item-057,0,71,0,67,20,90
MPV-GEN-T1-N90-R02,plain,12,item-020,0,0,0,35,98,87
MPV-GEN-T1-N90-R02,plain,12,item-089,35,0,0,49,83,73
MPV-GEN-T1-N90-R02,plain,12,item-051,84,0,0,14,92,99
MPV-GEN-T1-N90-R02,plain,13,item-029,0,0,0,49,70,83
MPV-GEN-T1-N90-R02,plain,13,item-075,49,0,0,36,87,86
MPV-GEN-T1-N90-R02,plain,13,item-088,85,0,0,14,76,95
MPV-GEN-T1-N90-R02,plain,13,item-076,0,70,0,37,27,49
MPV-GEN-T1-N90-R02,plain,14,item-055,0,0,0,68,77,54
MPV-GEN-T1-N90-R02,plain,14,item-015,68,0,0,32,96,69
MPV-GEN-T1-N90-R02,plain,15,item-083,0,0,0,66,50,98
MPV-GEN-T1-N90-R02,plain,15,item-059,0,50,0,67,48,92
MPV-GEN-T1-N90-R02,plain,15,item-023,67,0,0,30,88,88
MPV-GEN-T1-N90-R02,plain,15,item-030,97,0,0,3,67,77
MPV-GEN-T1-N90-R02,plain,16,item-042,0,0,0,38,80,91
MPV-GEN-T1-N90-R02,plain,16,item-070,38,0,0,37,79,97
MPV-GEN-T1-N90-R02,plain,16,item-031,75,0,0,25,83,75
MPV-GEN-T1-N90-R02,plain,17,item-085,0,0,0,48,73,68
MPV-GEN-T1-N90-R02,plain,17,item-028,48,0,0,30,83,94
MPV-GEN-T1-N90-R02,plain,17,item-040,78,0,0,18,91,71
MPV-GEN-T1-N90-R02,plain,18,item-080,0,0,0,34,92,73
MPV-GEN-T1-N90-R02,plain,18,item-061,34,0,0,39,71,77
MPV-GEN-T1-N90-R02,plain,18,item-048,73,0,0,26,94,70
MPV-GEN-T1-N90-R02,plain,19,item-074,0,0,0,32,92,71
MPV-GEN-T1-N90-R02,plain,19,item-063,32,0,0,30,82,83
MPV-GEN-T1-N90-R02,plain,19,item-073,62,0,0,32,88,67
MPV-GEN-T1-N90-R02,plain,20,item-087,0,0,0,52,52,72
MPV-GEN-T1-N90-R02,plain,20,item-053,52,0,0,37,66,75
MPV-GEN-T1-N90-R02,plain,20,item-050,89,0,0,10,99,88
MPV-GEN-T1-N90-R02,plain,21,item-079,0,0,0,33,73,85
MPV-GEN-T1-N90-R02,plain,21,item-060,33,0,0,27,77,78
MPV-GEN-T1-N90-R02,plain,21,item-038,60,0,0,27,73,71
MPV-GEN-T1-N90-R02,plain,21,item-064,87,0,0,9,93,99
MPV-GEN-T1-N90-R02,plain,22,item-086,0,0,0,25,74,88
MPV-GEN-T1-N90-R02,plain,22,item-008,25,0,0,23,80,67
MPV-GEN-T1-N90-R02,plain,22,item-066,48,0,0,21,72,73
MPV-GEN-T1-N90-R02,plain,22,item-006,69,0,0,18,67,83
MPV-GEN-T1-N90-R02,plain,22,item-022,87,0,0,8,95,70
MPV-GEN-T1-N90-R02,plain,23,item-068,0,0,0,14,90,69
MPV-GEN-T1-N90-R02,plain,23,item-077,14,0,0,14,82,74
MPV-GEN-T1-N90-R02,plain,23,item-037,28,0,0,8,86,82
MPV-GEN-T1-N90-R02,plain,23,item-043,36,0,0,7,94,95
MPV-GEN-T1-N90-R02,plain,23,item-032,43,0,0,8,74,86
MPV-GEN-T1-N90-R02,plain,23,item-056,51,0,0,7,85,78
MPV-GEN-T1-N90-R02,plain,23,item-067,58,0,0,7,73,98
MPV-GEN-T1-N90-R03,plain,0,item-073,0,0,0,95,87,93
MPV-GEN-T1-N90-R03,plain,0,item-054,0,87,0,76,11,94
MPV-GEN-T1-N90-R03,plain,0,item-056,95,0,0,5,97,83
MPV-GEN-T1-N90-R03,plain,0,item-026,76,87,0,19,12,47
MPV-GEN-T1-N90-R03,plain,0,item-052,0,0,93,25,30,1
MPV-GEN-T1-N90-R03,plain,0,item-076,76,87,47,7,4,49
MPV-GEN-T1-N90-R03,plain,0,item-071,76,91,47,11,1,33
MPV-GEN-T1-N90-R03,plain,1,item-086,0,0,0,82,93,95
MPV-GEN-T1-N90-R03,plain,1,item-019,82,0,0,16,84,88
MPV-GEN-T1-N90-R03,plain,1,item-065,98,0,0,2,100,78
MPV-GEN-T1-N90-R03,plain,1,item-032,0,93,0,40,4,31
MPV-GEN-T1-N90-R03,plain,1,item-070,0,93,31,36,4,46
MPV-GEN-T1-N90-R03,plain,2,item-027,0,0,0,95,77,70
MPV-GEN-T1-N90-R03,plain,2,item-012,0,77,0,68,18,87
MPV-GEN-T1-N90-R03,plain,2,item-079,0,0,70,81,74,17
MPV-GEN-T1-N90-R03,plain,2,item-003,95,0,0,5,70,67
MPV-GEN-T1-N90-R03,plain,2,item-031,0,0,87,71,94,11
MPV-GEN-T1-N90-R03,plain,3,item-078,0,0,0,56,96,92
MPV-GEN-T1-N90-R03,plain,3,item-066,56,0,0,42,91,95
MPV-GEN-T1-N90-R03,plain,3,item-030,98,0,0,2,68,83
MPV-GEN-T1-N90-R03,plain,4,item-001,0,0,0,64,83,86
MPV-GEN-T1-N90-R03,plain,4,item-047,64,0,0,36,82,95
MPV-GEN-T1-N90-R03,plain,4,item-058,0,0,86,43,11,11
MPV-GEN-T1-N90-R03,plain,4,item-072,0,11,86,38,12,12
MPV-GEN-T1-N90-R03,plain,5,item-008,0,0,0,50,95,94
MPV-GEN-T1-N90-R03,plain,5,item-085,50,0,0,50,85,91
MPV-GEN-T1-N90-R03,plain,6,item-018,0,0,0,91,64,61
MPV-GEN-T1-N90-R03,plain,6,item-015,0,0,61,29,43,38
MPV-GEN-T1-N90-R03,plain,6,item-034,0,64,0,97,27,85
MPV-GEN-T1-N90-R03,plain,6,item-050,29,0,61,50,46,19
MPV-GEN-T1-N90-R03,plain,6,item-062,79,0,61,7,34,34
MPV-GEN-T1-N90-R03,plain,7,item-089,0,0,0,79,64,88
MPV-GEN-T1-N90-R03,plain,7,item-038,0,64,0,94,27,68
MPV-GEN-T1-N90-R03,plain,7,item-057,94,0,0,6,85,100
MPV-GEN-T1-N90-R03,plain,8,item-087,0,0,0,73,67,77
MPV-GEN-T1-N90-R03,plain,8,item-081,73,0,0,26,87,80
MPV-GEN-T1-N90-R03,plain,8,item-075,0,0,77,68,81,18
MPV-GEN-T1-N90-R03,plain,9,item-017,0,0,0,83,47,90
MPV-GEN-T1-N90-R03,plain,9,item-041,0,47,0,82,45,87
MPV-GEN-T1-N90-R03,plain,9,item-068,83,0,0,14,92,91
MPV-GEN-T1-N90-R03,plain,9,item-048,0,0,91,96,81,8
MPV-GEN-T1-N90-R03,plain,10,item-021,0,0,0,53,73,94
MPV-GEN-T1-N90-R03,plain,10,item-039,53,0,0,38,98,92
MPV-GEN-T1-N90-R03,plain,10,item-035,91,0,0,9,74,90
MPV-GEN-T1-N90-R03,plain,11,item-040,0,0,0,99,81,42
MPV-GEN-T1-N90-R03,plain,11,item-029,0,0,42,61,81,51
MPV-GEN-T1-N90-R03,plain,11,item-023,61,0,42,28,43,44
MPV-GEN-T1-N90-R03,plain,12,item-045,0,0,0,100,52,55
MPV-GEN-T1-N90-R03,plain,12,item-063,0,0,55,71,100,38
MPV-GEN-T1-N90-R03,plain,13,item-043,0,0,0,44,89,66
MPV-GEN-T1-N90-R03,plain,13,item-044,44,0,0,50,83,59
MPV-GEN-T1-N90-R03,plain,13,item-025,94,0,0,5,69,97
MPV-GEN-T1-N90-R03,plain,14,item-061,0,0,0,46,70,92
MPV-GEN-T1-N90-R03,plain,14,item-049,46,0,0,48,67,89
MPV-GEN-T1-N90-R03,plain,14,item-051,94,0,0,4,77,100
MPV-GEN-T1-N90-R03,plain,15,item-046,0,0,0,41,68,100
MPV-GEN-T1-N90-R03,plain,15,item-083,41,0,0,47,78,72
MPV-GEN-T1-N90-R03,plain,15,item-016,88,0,0,10,98,100
MPV-GEN-T1-N90-R03,plain,16,item-077,0,0,0,46,76,71
MPV-GEN-T1-N90-R03,plain,16,item-020,46,0,0,32,84,90
MPV-GEN-T1-N90-R03,plain,16,item-074,78,0,0,22,98,68
MPV-GEN-T1-N90-R03,plain,17,item-064,0,0,0,72,51,63
MPV-GEN-T1-N90-R03,plain,17,item-037,72,0,0,28,95,97
MPV-GEN-T1-N90-R03,plain,18,item-024,0,0,0,38,86,70
MPV-GEN-T1-N90-R03,plain,18,item-042,38,0,0,39,75,78
MPV-GEN-T1-N90-R03,plain,18,item-005,77,0,0,23,95,81
MPV-GEN-T1-N90-R03,plain,19,item-069,0,0,0,33,83,86
MPV-GEN-T1-N90-R03,plain,19,item-036,33,0,0,50,51,88
MPV-GEN-T1-N90-R03,plain,19,item-006,83,0,0,15,80,88
MPV-GEN-T1-N90-R03,plain,20,item-059,0,0,0,34,84,76
MPV-GEN-T1-N90-R03,plain,20,item-060,34,0,0,33,88,71
MPV-GEN-T1-N90-R03,plain,20,item-082,67,0,0,28,90,83
MPV-GEN-T1-N90-R03,plain,20,item-053,95,0,0,4,77,96
MPV-GEN-T1-N90-R03,plain,21,item-067,0,0,0,27,93,67
MPV-GEN-T1-N90-R03,plain,21,item-007,27,0,0,25,90,73
MPV-GEN-T1-N90-R03,plain,21,item-009,52,0,0,30,72,79
MPV-GEN-T1-N90-R03,plain,21,item-033,82,0,0,17,68,100
MPV-GEN-T1-N90-R03,plain,22,item-013,0,0,0,30,67,88
MPV-GEN-T1-N90-R03,plain,22,item-004,30,0,0,26,77,73
MPV-GEN-T1-N90-R03,plain,22,item-010,56,0,0,21,97,67
MPV-GEN-T1-N90-R03,plain,22,item-000,77,0,0,20,93,67
MPV-GEN-T1-N90-R03,plain,23,item-022,0,0,0,24,83,91
MPV-GEN-T1-N90-R03,plain,23,item-055,24,0,0,27,70,82
MPV-GEN-T1-N90-R03,plain,23,item-088,51,0,0,21,79,78
MPV-GEN-T1-N90-R03,plain,23,item-011,72,0,0,20,74,67
MPV-GEN-T1-N90-R03,plain,23,item-014,92,0,0,8,73,79
MPV-GEN-T1-N90-R03,plain,24,item-080,0,0,0,18,73,85
MPV-GEN-T1-N90-R03,plain,24,item-028,18,0,0,14,71,73
MPV-GEN-T1-N90-R03,plain,24,item-002,32,0,0,11,74,71
MPV-GEN-T1-N90-R03,plain,24,item-084,43,0,0,10,69,88
MPV-GEN-T1-N90-R04,plain,0,item-015,0,0,0,87,92,67
MPV-GEN-T1-N90-R04,plain,0,item-041,0,0,67,77,73,32
MPV-GEN-T1-N90-R04,plain,0,item-064,87,0,0,12,100,90
MPV-GEN-T1-N90-R04,plain,0,item-030,0,73,67,50,5,28
MPV-GEN-T1-N90-R04,plain,0,item-018,99,0,0,1,75,87
MPV-GEN-T1-N90-R04,plain,0,item-020,0,78,67,28,4,22
MPV-GEN-T1-N90-R04,plain,0,item-028,99,0,87,1,5,6
MPV-GEN-T1-N90-R04,plain,0,item-066,0,82,67,14,4,31
MPV-GEN-T1-N90-R04,plain,0,item-038,0,92,0,10,3,41
MPV-GEN-T1-N90-R04,plain,0,item-072,77,0,67,4,22,13
MPV-GEN-T1-N90-R04,plain,0,item-085,77,0,80,3,16,8
MPV-GEN-T1-N90-R04,plain,1,item-033,0,0,0,90,95,50
MPV-GEN-T1-N90-R04,plain,1,item-055,0,0,50,90,72,50
MPV-GEN-T1-N90-R04,plain,1,item-010,90,0,0,8,98,86
MPV-GEN-T1-N90-R04,plain,1,item-087,0,72,50,47,11,50
MPV-GEN-T1-N90-R04,plain,1,item-012,0,83,50,39,12,41
MPV-GEN-T1-N90-R04,plain,1,item-056,98,0,0,2,85,66
MPV-GEN-T1-N90-R04,plain,2,item-046,0,0,0,82,96,49
MPV-GEN-T1-N90-R04,plain,2,item-007,0,0,49,74,67,44
MPV-GEN-T1-N90-R04,plain,2,item-068,82,0,0,17,83,79
MPV-GEN-T1-N90-R04,plain,2,item-024,74,0,49,7,50,42
MPV-GEN-T1-N90-R04,plain,2,item-083,0,0,93,77,82,4
MPV-GEN-T1-N90-R04,plain,2,item-004,74,50,79,25,40,9
MPV-GEN-T1-N90-R04,plain,2,item-037,99,0,0,1,70,99
MPV-GEN-T1-N90-R04,plain,2,item-080,0,67,49,3,33,38
MPV-GEN-T1-N90-R04,plain,3,item-049,0,0,0,80,63,85
MPV-GEN-T1-N90-R04,plain,3,item-000,80,0,0,20,100,100
MPV-GEN-T1-N90-R04,plain,3,item-043,0,63,0,73,28,94
MPV-GEN-T1-N90-R04,plain,4,item-017,0,0,0,53,95,71
MPV-GEN-T1-N90-R04,plain,4,item-034,53,0,0,41,91,99
MPV-GEN-T1-N90-R04,plain,4,item-061,0,95,0,97,5,83
MPV-GEN-T1-N90-R04,plain,4,item-048,94,0,0,3,69,93
MPV-GEN-T1-N90-R04,plain,5,item-074,0,0,0,98,80,39
MPV-GEN-T1-N90-R04,plain,5,item-002,0,0,39,91,54,56
MPV-GEN-T1-N90-R04,plain,5,item-036,0,80,0,86,17,84
MPV-GEN-T1-N90-R04,plain,6,item-082,0,0,0,49,100,84
MPV-GEN-T1-N90-R04,plain,6,item-031,49,0,0,50,90,80
MPV-GEN-T1-N90-R04,plain,7,item-076,0,0,0,99,62,54
MPV-GEN-T1-N90-R04,plain,7,item-013,0,62,0,73,38,94
MPV-GEN-T1-N90-R04,plain,7,item-022,0,0,54,39,49,43
MPV-GEN-T1-N90-R04,plain,8,item-089,0,0,0,74,69,69
MPV-GEN-T1-N90-R04,plain,8,item-001,74,0,0,24,90,92
MPV-GEN-T1-N90-R04,plain,8,item-047,0,69,0,73,25,88
MPV-GEN-T1-N90-R04,plain,9,item-019,0,0,0,99,43,72
MPV-GEN-T1-N90-R04,plain,9,item-006,0,43,0,76,42,80
MPV-GEN-T1-N90-R04,plain,9,item-014,0,85,0,83,13,86
MPV-GEN-T1-N90-R04,plain,10,item-040,0,0,0,41,95,90
MPV-GEN-T1-N90-R04,plain,10,item-058,41,0,0,35,96,99
MPV-GEN-T1-N90-R04,plain,10,item-009,76,0,0,23,91,77
MPV-GEN-T1-N90-R04,plain,11,item-071,0,0,0,44,90,79
MPV-GEN-T1-N90-R04,plain,11,item-060,44,0,0,40,77,100
MPV-GEN-T1-N90-R04,plain,11,item-035,84,0,0,13,91,84
MPV-GEN-T1-N90-R04,plain,11,item-021,0,91,0,96,8,69
MPV-GEN-T1-N90-R04,plain,12,item-081,0,0,0,46,95,66
MPV-GEN-T1-N90-R04,plain,12,item-011,46,0,0,44,66,91
MPV-GEN-T1-N90-R04,plain,12,item-029,90,0,0,8,85,94
MPV-GEN-T1-N90-R04,plain,13,item-067,0,0,0,93,77,32
MPV-GEN-T1-N90-R04,plain,13,item-023,0,0,32,51,61,64
MPV-GEN-T1-N90-R04,plain,13,item-077,51,0,32,31,69,67
MPV-GEN-T1-N90-R04,plain,13,item-051,0,77,0,87,16,79
MPV-GEN-T1-N90-R04,plain,13,item-005,0,93,0,97,7,72
MPV-GEN-T1-N90-R04,plain,13,item-069,93,0,0,7,73,86
MPV-GEN-T1-N90-R04,plain,14,item-044,0,0,0,36,79,89
MPV-GEN-T1-N90-R04,plain,14,item-070,36,0,0,34,100,68
MPV-GEN-T1-N90-R04,plain,14,item-078,70,0,0,28,99,90
MPV-GEN-T1-N90-R04,plain,15,item-073,0,0,0,41,68,91
MPV-GEN-T1-N90-R04,plain,15,item-050,41,0,0,41,67,84
MPV-GEN-T1-N90-R04,plain,15,item-086,82,0,0,18,74,97
MPV-GEN-T1-N90-R04,plain,16,item-045,0,0,0,28,92,86
MPV-GEN-T1-N90-R04,plain,16,item-039,28,0,0,34,72,89
MPV-GEN-T1-N90-R04,plain,16,item-042,62,0,0,37,71,78
MPV-GEN-T1-N90-R04,plain,17,item-079,0,0,0,30,86,78
MPV-GEN-T1-N90-R04,plain,17,item-059,30,0,0,28,86,82
MPV-GEN-T1-N90-R04,plain,17,item-026,58,0,0,31,67,90
MPV-GEN-T1-N90-R04,plain,17,item-025,89,0,0,11,82,89
MPV-GEN-T1-N90-R04,plain,18,item-062,0,0,0,100,73,27
MPV-GEN-T1-N90-R04,plain,18,item-016,0,0,27,24,76,73
MPV-GEN-T1-N90-R04,plain,18,item-032,24,0,27,23,68,70
MPV-GEN-T1-N90-R04,plain,19,item-088,0,0,0,25,81,83
MPV-GEN-T1-N90-R04,plain,19,item-008,25,0,0,26,74,85
MPV-GEN-T1-N90-R04,plain,19,item-052,51,0,0,19,94,93
MPV-GEN-T1-N90-R04,plain,19,item-075,70,0,0,19,99,84
MPV-GEN-T1-N90-R04,plain,20,item-027,0,0,0,81,100,20
MPV-GEN-T1-N90-R04,plain,20,item-054,0,0,20,80,92,21
MPV-GEN-T1-N90-R04,plain,20,item-065,81,0,0,17,78,82
MPV-GEN-T1-N90-R04,plain,21,item-084,0,0,0,22,93,77
MPV-GEN-T1-N90-R04,plain,21,item-053,22,0,0,20,66,83
MPV-GEN-T1-N90-R04,plain,21,item-003,42,0,0,18,66,84
MPV-GEN-T1-N90-R04,plain,21,item-057,60,0,0,14,93,74
MPV-GEN-T1-N90-R04,plain,21,item-063,74,0,0,13,84,77
MPV-GEN-T1-N90-R05,plain,0,item-035,0,0,0,95,84,100
MPV-GEN-T1-N90-R05,plain,0,item-063,0,84,0,94,12,92
MPV-GEN-T1-N90-R05,plain,0,item-085,95,0,0,5,86,66
MPV-GEN-T1-N90-R05,plain,0,item-007,95,0,66,2,23,3
MPV-GEN-T1-N90-R05,plain,0,item-056,0,96,0,90,2,71
MPV-GEN-T1-N90-R05,plain,0,item-030,0,96,71,49,3,19
MPV-GEN-T1-N90-R05,plain,1,item-032,0,0,0,98,76,63
MPV-GEN-T1-N90-R05,plain,1,item-011,0,0,63,89,69,21
MPV-GEN-T1-N90-R05,plain,1,item-071,0,76,0,88,18,76
MPV-GEN-T1-N90-R05,plain,1,item-087,0,0,84,40,19,15
MPV-GEN-T1-N90-R05,plain,1,item-086,0,19,84,15,34,11
MPV-GEN-T1-N90-R05,plain,1,item-089,15,19,84,7,42,13
MPV-GEN-T1-N90-R05,plain,1,item-018,22,19,84,6,37,4
MPV-GEN-T1-N90-R05,plain,1,item-034,98,0,0,1,86,77
MPV-GEN-T1-N90-R05,plain,1,item-066,0,94,0,35,3,41
MPV-GEN-T1-N90-R05,plain,2,item-080,0,0,0,92,68,95
MPV-GEN-T1-N90-R05,plain,2,item-016,0,68,0,71,20,82
MPV-GEN-T1-N90-R05,plain,2,item-061,0,88,0,89,9,75
MPV-GEN-T1-N90-R05,plain,2,item-031,92,0,0,6,82,92
MPV-GEN-T1-N90-R05,plain,3,item-042,0,0,0,98,63,95
MPV-GEN-T1-N90-R05,plain,3,item-015,0,63,0,92,36,74
MPV-GEN-T1-N90-R05,plain,3,item-038,0,63,74,25,32,20
MPV-GEN-T1-N90-R05,plain,3,item-041,25,63,74,24,30,25
MPV-GEN-T1-N90-R05,plain,4,item-040,0,0,0,95,62,97
MPV-GEN-T1-N90-R05,plain,4,item-013,0,62,0,15,28,44
MPV-GEN-T1-N90-R05,plain,4,item-067,15,62,0,16,27,34
MPV-GEN-T1-N90-R05,plain,4,item-074,95,0,0,3,98,86
MPV-GEN-T1-N90-R05,plain,5,item-058,0,0,0,84,79,77
MPV-GEN-T1-N90-R05,plain,5,item-052,84,0,0,16,99,78
MPV-GEN-T1-N90-R05,plain,5,item-039,0,0,77,76,92,20
MPV-GEN-T1-N90-R05,plain,6,item-076,0,0,0,91,72,68
MPV-GEN-T1-N90-R05,plain,6,item-081,0,0,68,75,90,18
