INSTANCE,ALGORITHM,BIN_INDEX,ITEM_ID,X,Y,Z,DX,DY,DZ
MPV-GEN-T6-N60-R10,fast_brute_force,0,item-047,12,0,11,5,8,9
MPV-GEN-T6-N60-R10,fast_brute_force,0,item-048,0,0,16,8,3,9
MPV-GEN-T6-N60-R10,fast_brute_force,0,item-049,8,0,16,4,4,3
MPV-GEN-T6-N60-R10,fast_brute_force,0,item-050,11,14,6,3,4,3
MPV-GEN-T6-N60-R10,fast_brute_force,0,item-051,14,8,5,6,1,9
MPV-GEN-T6-N60-R10,fast_brute_force,0,item-052,17,0,11,9,8,1
MPV-GEN-T6-N60-R10,fast_brute_force,0,item-053,12,10,9,2,10,7
MPV-GEN-T6-N60-R10,fast_brute_force,0,item-054,0,17,15,4,2,5
MPV-GEN-T6-N60-R10,fast_brute_force,0,item-055,4,18,9,8,10,4
MPV-GEN-T6-N60-R10,fast_brute_force,0,item-056,17,0,12,10,7,4
MPV-GEN-T6-N60-R10,fast_brute_force,0,item-057,5,14,15,7,8,6
MPV-GEN-T6-N60-R10,fast_brute_force,0,item-058,15,10,0,10,5,10
MPV-GEN-T6-N60-R10,fast_brute_force,0,item-059,6,18,1,6,9,5
MPV-GEN-T6-N90-R01,fast_brute_force,0,item-000,0,0,0,6,5,5
MPV-GEN-T6-N90-R01,fast_brute_force,0,item-001,6,0,0,5,1,9
MPV-GEN-T6-N90-R01,fast_brute_force,0,item-002,0,0,5,4,9,5
MPV-GEN-T6-N90-R01,fast_brute_force,0,item-003,11,0,0,6,2,2
MPV-GEN-T6-N90-R01,fast_brute_force,0,item-004,17,0,0,10,6,2
MPV-GEN-T6-N90-R01,fast_brute_force,0,item-005,6,2,0,8,4,5
MPV-GEN-T6-N90-R01,fast_brute_force,0,item-006,14,2,0,3,7,4
MPV-GEN-T6-N90-R01,fast_brute_force,0,item-007,4,6,0,4,8,8
MPV-GEN-T6-N90-R01,fast_brute_force,0,item-008,0,9,0,3,10,3
MPV-GEN-T6-N90-R01,fast_brute_force,0,item-009,4,0,5,1,3,8
MPV-GEN-T6-N90-R01,fast_brute_force,0,item-010,6,1,2,9,1,2
MPV-GEN-T6-N90-R01,fast_brute_force,0,item-011,11,0,2,7,1,1
MPV-GEN-T6-N90-R01,fast_brute_force,0,item-012,27,0,0,8,7,3
MPV-GEN-T6-N90-R01,fast_brute_force,0,item-013,8,6,0,6,6,10
MPV-GEN-T6-N90-R01,fast_brute_force,0,item-014,11,0,5,6,6,9
MPV-GEN-T6-N90-R01,fast_brute_force,0,item-015,3,9,0,1,7,3
MPV-GEN-T6-N90-R01,fast_brute_force,0,item-016,18,0,2,9,10,9
MPV-GEN-T6-N90-R01,fast_brute_force,0,item-017,5,0,5,1,3,3
MPV-GEN-T6-N90-R01,fast_brute_force,0,item-018,0,9,8,8,2,6
MPV-GEN-T6-N90-R01,fast_brute_force,0,item-019,8,6,10,9,10,3
MPV-GEN-T6-N90-R01,fast_brute_force,0,item-020,0,3,10,8,6,10
MPV-GEN-T6-N90-R01,fast_brute_force,0,item-021,0,0,13,9,2,7
MPV-GEN-T6-N90-R01,fast_brute_force,0,item-022,0,14,3,6,10,9
MPV-GEN-T6-N90-R01,fast_brute_force,0,item-023,9,1,5,2,4,10
MPV-GEN-T6-N90-R01,fast_brute_force,0,item-024,17,6,0,1,8,7
MPV-GEN-T6-N90-R01,fast_brute_force,0,item-025,0,11,8,8,3,1
MPV-GEN-T6-N90-R01,fast_brute_force,0,item-026,0,11,9,7,2,4
MPV-GEN-T6-N90-R01,fast_brute_force,0,item-027,8,12,0,9,8,10
MPV-GEN-T6-N90-R01,fast_brute_force,0,item-028,0,13,12,7,8,6
MPV-GEN-T6-N90-R01,fast_brute_force,0,item-029,0,9,14,6,4,3
MPV-GEN-T6-N90-R01,fast_brute_force,0,item-030,7,14,0,1,8,8
MPV-GEN-T6-N90-R01,fast_brute_force,0,item-031,14,0,4,1,10,1
MPV-GEN-T6-N90-R01,fast_brute_force,0,item-032,8,6,13,8,3,9
MPV-GEN-T6-N90-R01,fast_brute_force,0,item-033,0,0,20,4,3,10
MPV-GEN-T6-N90-R01,fast_brute_force,0,item-034,9,0,14,9,1,10
MPV-GEN-T6-N90-R01,fast_brute_force,0,item-035,0,3,20,6,3,2
MPV-GEN-T6-N90-R01,fast_brute_force,0,item-036,4,0,22,5,9,6
MPV-GEN-T6-N90-R01,fast_brute_force,0,item-037,4,14,0,3,10,3
MPV-GEN-T6-N90-R01,fast_brute_force,0,item-038,17,1,2,1,1,9
MPV-GEN-T6-N90-R01,fast_brute_force,0,item-039,35,0,0,7,9,4
MPV-GEN-T6-N90-R01,fast_brute_force,0,item-040,11,1,14,7,5,5
MPV-GEN-T6-N90-R01,fast_brute_force,0,item-041,27,7,0,7,8,8
MPV-GEN-T6-N90-R01,fast_brute_force,0,item-042,6,21,3,1,8,6
MPV-GEN-T6-N90-R01,fast_brute_force,0,item-043,27,0,3,7,5,10
MPV-GEN-T6-N90-R01,fast_brute_force,0,item-044,18,10,0,9,10,5
MPV-GEN-T6-N90-R01,fast_brute_force,0,item-045,0,9,3,4,5,5
MPV-GEN-T6-N90-R01,fast_brute_force,0,item-046,0,24,0,6,8,10
MPV-GEN-T6-N90-R01,fast_brute_force,0,item-047,18,10,5,8,8,6
MPV-GEN-T6-N90-R01,fast_brute_force,0,item-048,27,5,3,5,2,10
MPV-GEN-T6-N90-R01,fast_brute_force,0,item-049,32,5,4,10,2,7
MPV-GEN-T6-N90-R01,fast_brute_force,0,item-050,8,1,5,1,5,7
MPV-GEN-T6-N90-R01,fast_brute_force,0,item-051,6,1,5,1,2,8
MPV-GEN-T6-N90-R01,fast_brute_force,0,item-052,18,6,0,7,3,1
MPV-GEN-T6-N90-R01,fast_brute_force,0,item-053,18,0,11,6,10,6
MPV-GEN-T6-N90-R01,fast_brute_force,0,item-054,7,2,12,2,1,9
MPV-GEN-T6-N90-R01,fast_brute_force,0,item-055,6,9,14,10,2,9
MPV-GEN-T6-N90-R01,fast_brute_force,0,item-056,7,16,10,8,10,6
MPV-GEN-T6-N90-R01,fast_brute_force,0,item-057,14,6,5,3,6,3
MPV-GEN-T6-N90-R01,fast_brute_force,0,item-058,0,9,17,5,2,7
MPV-GEN-T6-N90-R01,fast_brute_force,0,item-059,17,2,2,1,4,1
MPV-GEN-T6-N90-R01,fast_brute_force,0,item-060,9,1,22,9,7,7
MPV-GEN-T6-N90-R01,fast_brute_force,0,item-061,16,8,13,2,7,2
MPV-GEN-T6-N90-R01,fast_brute_force,0,item-062,6,11,13,10,1,1
MPV-GEN-T6-N90-R01,fast_brute_force,0,item-063,6,21,9,1,8,5
MPV-GEN-T6-N90-R01,fast_brute_force,0,item-064,6,11,14,10,2,1
MPV-GEN-T6-N90-R01,fast_brute_force,0,item-065,15,16,10,3,9,1
MPV-GEN-T6-N90-R01,fast_brute_force,0,item-066,7,13,13,5,3,4
MPV-GEN-T6-N90-R01,fast_brute_force,0,item-067,34,0,4,9,3,6
MPV-GEN-T6-N90-R01,fast_brute_force,0,item-068,6,11,15,9,1,3
MPV-GEN-T6-N90-R01,fast_brute_force,0,item-069,34,3,4,10,2,2
MPV-GEN-T6-N90-R01,fast_brute_force,0,item-070,34,0,10,9,4,6
MPV-GEN-T6-N90-R01,fast_brute_force,0,item-071,15,16,11,3,7,3
MPV-GEN-T6-N90-R01,fast_brute_force,0,item-072,7,1,4,1,1,2
MPV-GEN-T6-N90-R01,fast_brute_force,0,item-073,0,3,28,9,9,4
MPV-GEN-T6-N90-R01,fast_brute_force,0,item-074,14,9,0,2,3,4
MPV-GEN-T6-N90-R01,fast_brute_force,0,item-075,0,6,20,8,2,2
MPV-GEN-T6-N90-R01,fast_brute_force,0,item-076,0,24,10,4,9,7
MPV-GEN-T6-N90-R01,fast_brute_force,0,item-077,12,12,15,6,4,6
MPV-GEN-T6-N90-R01,fast_brute_force,0,item-078,16,8,15,2,4,4
MPV-GEN-T6-N90-R01,fast_brute_force,0,item-079,7,2,5,1,1,6
MPV-GEN-T6-N90-R01,fast_brute_force,0,item-080,16,1,19,10,10,3
MPV-GEN-T6-N90-R01,fast_brute_force,0,item-081,24,0,13,9,10,3
MPV-GEN-T6-N90-R01,fast_brute_force,0,item-082,17,2,7,1,6,4
MPV-GEN-T6-N90-R01,fast_brute_force,0,item-083,8,3,15,2,3,7
MPV-GEN-T6-N90-R01,fast_brute_force,0,item-084,0,8,20,4,1,8
MPV-GEN-T6-N90-R01,fast_brute_force,0,item-085,26,0,16,7,9,10
MPV-GEN-T6-N90-R01,fast_brute_force,0,item-086,16,8,22,10,9,8
MPV-GEN-T6-N90-R01,fast_brute_force,0,item-087,4,3,5,3,2,4
MPV-GEN-T6-N90-R01,fast_brute_force,0,item-088,0,12,17,9,1,9
MPV-GEN-T6-N90-R01,fast_brute_force,0,item-089,18,0,22,7,5,6
MPV-GEN-T6-N90-R02,fast_brute_force,0,item-000,0,0,0,7,7,7
MPV-GEN-T6-N90-R02,fast_brute_force,0,item-001,7,0,0,8,7,3
MPV-GEN-T6-N90-R02,fast_brute_force,0,item-002,15,0,0,8,7,1
MPV-GEN-T6-N90-R02,fast_brute_force,0,item-003,23,0,0,3,1,6
MPV-GEN-T6-N90-R02,fast_brute_force,0,item-004,15,0,1,8,1,3
MPV-GEN-T6-N90-R02,fast_brute_force,0,item-005,15,1,1,3,6,6
MPV-GEN-T6-N90-R02,fast_brute_force,0,item-006,18,0,4,3,8,3
MPV-GEN-T6-N90-R02,fast_brute_force,0,item-007,7,0,3,8,10,4
MPV-GEN-T6-N90-R02,fast_brute_force,0,item-008,0,7,0,7,8,7
MPV-GEN-T6-N90-R02,fast_brute_force,0,item-009,15,7,0,3,8,2
MPV-GEN-T6-N90-R02,fast_brute_force,0,item-010,7,10,0,4,9,6
MPV-GEN-T6-N90-R02,fast_brute_force,0,item-011,15,7,2,3,5,7
MPV-GEN-T6-N90-R02,fast_brute_force,0,item-012,7,10,6,8,10,7
MPV-GEN-T6-N90-R02,fast_brute_force,0,item-013,0,0,7,9,4,7
MPV-GEN-T6-N90-R02,fast_brute_force,0,item-014,7,7,0,7,2,3
MPV-GEN-T6-N90-R02,fast_brute_force,0,item-015,9,0,7,5,6,7
MPV-GEN-T6-N90-R02,fast_brute_force,0,item-016,21,0,4,2,6,3
MPV-GEN-T6-N90-R02,fast_brute_force,0,item-017,11,10,0,2,5,1
MPV-GEN-T6-N90-R02,fast_brute_force,0,item-018,0,4,7,7,3,3
MPV-GEN-T6-N90-R02,fast_brute_force,0,item-019,0,15,0,7,10,10
MPV-GEN-T6-N90-R02,fast_brute_force,0,item-020,0,4,10,7,2,1
MPV-GEN-T6-N90-R02,fast_brute_force,0,item-021,14,0,7,9,5,3
MPV-GEN-T6-N90-R02,fast_brute_force,0,item-022,0,7,7,4,8,1
MPV-GEN-T6-N90-R02,fast_brute_force,0,item-023,4,7,7,3,4,6
MPV-GEN-T6-N90-R02,fast_brute_force,0,item-024,0,4,11,7,2,10
MPV-GEN-T6-N90-R02,fast_brute_force,0,item-025,0,7,8,4,7,4
MPV-GEN-T6-N90-R02,fast_brute_force,0,item-026,7,6,7,6,3,10
MPV-GEN-T6-N90-R02,fast_brute_force,0,item-027,13,6,9,5,3,7
MPV-GEN-T6-N90-R02,fast_brute_force,0,item-028,14,0,10,5,5,5
MPV-GEN-T6-N90-R02,fast_brute_force,0,item-029,15,15,0,10,10,8
MPV-GEN-T6-N90-R02,fast_brute_force,0,item-030,18,5,7,10,10,7
MPV-GEN-T6-N90-R02,fast_brute_force,0,item-031,0,0,14,10,3,8
MPV-GEN-T6-N90-R02,fast_brute_force,0,item-032,7,3,14,6,2,1
MPV-GEN-T6-N90-R02,fast_brute_force,0,item-033,13,0,14,1,2,8
MPV-GEN-T6-N90-R02,fast_brute_force,0,item-034,0,14,10,5,8,2
MPV-GEN-T6-N90-R02,fast_brute_force,0,item-035,7,5,14,6,1,10
MPV-GEN-T6-N90-R02,fast_brute_force,0,item-036,11,15,0,4,5,1
MPV-GEN-T6-N90-R02,fast_brute_force,0,item-037,0,9,13,9,8,10
MPV-GEN-T6-N90-R02,fast_brute_force,0,item-038,7,20,0,8,9,1
MPV-GEN-T6-N90-R02,fast_brute_force,0,item-039,26,0,0,9,5,8
MPV-GEN-T6-N90-R02,fast_brute_force,0,item-040,18,1,1,8,3,2
MPV-GEN-T6-N90-R02,fast_brute_force,0,item-041,0,3,14,7,1,5
MPV-GEN-T6-N90-R02,fast_brute_force,0,item-042,18,4,1,8,5,1
MPV-GEN-T6-N90-R02,fast_brute_force,0,item-043,7,20,1,8,9,6
MPV-GEN-T6-N90-R02,fast_brute_force,0,item-044,11,10,1,4,8,2
MPV-GEN-T6-N90-R02,fast_brute_force,0,item-045,15,12,2,9,3,4
MPV-GEN-T6-N90-R02,fast_brute_force,0,item-046,0,0,22,7,7,9
MPV-GEN-T6-N90-R02,fast_brute_force,0,item-047,0,6,12,4,3,10
MPV-GEN-T6-N90-R02,fast_brute_force,0,item-048,15,12,8,3,10,8
MPV-GEN-T6-N90-R02,fast_brute_force,0,item-049,9,9,9,9,1,8
MPV-GEN-T6-N90-R02,fast_brute_force,0,item-050,0,25,0,6,7,10
MPV-GEN-T6-N90-R02,fast_brute_force,0,item-051,0,17,12,7,8,6
MPV-GEN-T6-N90-R02,fast_brute_force,0,item-052,7,20,7,8,9,10
MPV-GEN-T6-N90-R02,fast_brute_force,0,item-053,9,10,13,1,7,8
MPV-GEN-T6-N90-R02,fast_brute_force,0,item-054,7,9,7,1,1,2
MPV-GEN-T6-N90-R02,fast_brute_force,0,item-055,10,0,15,3,5,9
MPV-GEN-T6-N90-R02,fast_brute_force,0,item-056,0,25,10,7,8,5
MPV-GEN-T6-N90-R02,fast_brute_force,0,item-057,0,25,15,6,9,7
MPV-GEN-T6-N90-R02,fast_brute_force,0,item-058,24,5,2,9,10,5
MPV-GEN-T6-N90-R02,fast_brute_force,0,item-059,10,10,16,9,10,2
MPV-GEN-T6-N90-R02,fast_brute_force,0,item-060,5,11,10,2,7,2
MPV-GEN-T6-N90-R02,fast_brute_force,0,item-061,23,1,0,3,4,1
MPV-GEN-T6-N90-R02,fast_brute_force,0,item-062,7,17,17,3,10,7
MPV-GEN-T6-N90-R02,fast_brute_force,0,item-063,0,17,18,3,6,8
MPV-GEN-T6-N90-R02,fast_brute_force,0,item-064,0,7,23,6,6,4
MPV-GEN-T6-N90-R02,fast_brute_force,0,item-065,13,2,15,5,3,10
MPV-GEN-T6-N90-R02,fast_brute_force,0,item-066,23,1,3,3,4,8
MPV-GEN-T6-N90-R02,fast_brute_force,0,item-067,18,0,15,10,9,3
MPV-GEN-T6-N90-R02,fast_brute_force,0,item-068,9,6,17,7,4,7
MPV-GEN-T6-N90-R02,fast_brute_force,0,item-069,28,0,8,9,4,8
MPV-GEN-T6-N90-R02,fast_brute_force,0,item-070,0,23,22,5,8,6
MPV-GEN-T6-N90-R02,fast_brute_force,0,item-071,9,10,21,7,6,10
MPV-GEN-T6-N90-R02,fast_brute_force,0,item-072,7,6,17,2,3,6
MPV-GEN-T6-N90-R02,fast_brute_force,0,item-073,7,0,24,6,4,7
MPV-GEN-T6-N90-R02,fast_brute_force,0,item-074,18,9,0,4,3,6
MPV-GEN-T6-N90-R02,fast_brute_force,0,item-075,0,13,26,7,10,3
MPV-GEN-T6-N90-R02,fast_brute_force,0,item-076,7,6,23,2,7,10
MPV-GEN-T6-N90-R02,fast_brute_force,0,item-077,18,0,18,10,10,8
MPV-GEN-T6-N90-R02,fast_brute_force,0,item-078,7,4,25,10,2,2
MPV-GEN-T6-N90-R02,fast_brute_force,0,item-079,0,7,29,7,8,2
MPV-GEN-T6-N90-R02,fast_brute_force,0,item-080,23,5,2,1,7,2
MPV-GEN-T6-N90-R02,fast_brute_force,0,item-081,9,6,24,8,1,9
MPV-GEN-T6-N90-R02,fast_brute_force,0,item-082,0,23,18,6,2,4
MPV-GEN-T6-N90-R02,fast_brute_force,0,item-083,13,0,25,5,4,2
MPV-GEN-T6-N90-R02,fast_brute_force,0,item-084,0,15,29,9,10,7
MPV-GEN-T6-N90-R02,fast_brute_force,0,item-085,0,0,31,3,6,9
MPV-GEN-T6-N90-R02,fast_brute_force,0,item-086,0,13,23,8,4,3
MPV-GEN-T6-N90-R02,fast_brute_force,0,item-087,0,6,33,8,8,8
MPV-GEN-T6-N90-R02,fast_brute_force,0,item-088,9,7,24,8,1,7
MPV-GEN-T6-N90-R02,fast_brute_force,0,item-089,8,0,33,8,8,7
MPV-GEN-T6-N90-R03,fast_brute_force,0,item-000,0,0,0,7,10,8
MPV-GEN-T6-N90-R03,fast_brute_force,0,item-001,0,10,0,2,4,8
MPV-GEN-T6-N90-R03,fast_brute_force,0,item-002,0,14,0,1,6,8
MPV-GEN-T6-N90-R03,fast_brute_force,0,item-003,0,20,0,1,9,1
MPV-GEN-T6-N90-R03,fast_brute_force,0,item-004,0,29,0,7,5,5
MPV-GEN-T6-N90-R03,fast_brute_force,0,item-005,0,20,1,7,1,6
MPV-GEN-T6-N90-R03,fast_brute_force,0,item-006,1,21,0,2,8,1
MPV-GEN-T6-N90-R03,fast_brute_force,0,item-007,1,14,0,3,5,1
MPV-GEN-T6-N90-R03,fast_brute_force,0,item-008,1,14,1,10,5,10
MPV-GEN-T6-N90-R03,fast_brute_force,0,item-009,7,0,0,8,10,5
MPV-GEN-T6-N90-R03,fast_brute_force,0,item-010,3,21,0,10,8,1
MPV-GEN-T6-N90-R03,fast_brute_force,0,item-011,11,10,0,10,10,4
MPV-GEN-T6-N90-R03,fast_brute_force,0,item-012,15,0,0,9,10,2
MPV-GEN-T6-N90-R03,fast_brute_force,0,item-013,1,19,0,9,1,1
MPV-GEN-T6-N90-R03,fast_brute_force,0,item-014,0,21,1,7,7,6
MPV-GEN-T6-N90-R03,fast_brute_force,0,item-015,2,10,4,10,4,2
MPV-GEN-T6-N90-R03,fast_brute_force,0,item-016,7,19,1,2,3,8
MPV-GEN-T6-N90-R03,fast_brute_force,0,item-017,9,19,1,2,8,10
MPV-GEN-T6-N90-R03,fast_brute_force,0,item-018,2,10,6,7,3,7
MPV-GEN-T6-N90-R03,fast_brute_force,0,item-019,2,10,0,8,3,4
MPV-GEN-T6-N90-R03,fast_brute_force,0,item-020,1,19,7,5,9,3
MPV-GEN-T6-N90-R03,fast_brute_force,0,item-021,0,19,10,8,7,10
MPV-GEN-T6-N90-R03,fast_brute_force,0,item-022,6,26,7,3,5,2
MPV-GEN-T6-N90-R03,fast_brute_force,0,item-023,6,26,9,3,7,5
MPV-GEN-T6-N90-R03,fast_brute_force,0,item-024,0,28,5,4,7,2
MPV-GEN-T6-N90-R03,fast_brute_force,0,item-025,0,0,8,1,10,6
MPV-GEN-T6-N90-R03,fast_brute_force,0,item-026,0,28,7,4,3,7
MPV-GEN-T6-N90-R03,fast_brute_force,0,item-027,0,10,11,2,9,5
MPV-GEN-T6-N90-R03,fast_brute_force,0,item-028,0,31,7,4,9,1
MPV-GEN-T6-N90-R03,fast_brute_force,0,item-029,0,31,8,5,9,4
MPV-GEN-T6-N90-R03,fast_brute_force,0,item-030,11,20,0,8,1,5
MPV-GEN-T6-N90-R03,fast_brute_force,0,item-031,11,14,4,8,3,4
MPV-GEN-T6-N90-R03,fast_brute_force,0,item-032,15,0,2,7,8,6
MPV-GEN-T6-N90-R03,fast_brute_force,0,item-033,7,0,5,5,8,5
MPV-GEN-T6-N90-R03,fast_brute_force,0,item-034,0,26,10,4,2,5
MPV-GEN-T6-N90-R03,fast_brute_force,0,item-035,15,8,2,9,2,7
MPV-GEN-T6-N90-R03,fast_brute_force,0,item-036,1,0,8,4,10,5
MPV-GEN-T6-N90-R03,fast_brute_force,0,item-037,11,8,8,4,7,4
MPV-GEN-T6-N90-R03,fast_brute_force,0,item-038,5,0,10,6,8,4
MPV-GEN-T6-N90-R03,fast_brute_force,0,item-039,1,0,13,4,4,3
MPV-GEN-T6-N90-R03,fast_brute_force,0,item-040,5,8,10,6,2,8
MPV-GEN-T6-N90-R03,fast_brute_force,0,item-041,11,17,4,8,3,1
MPV-GEN-T6-N90-R03,fast_brute_force,0,item-042,1,19,1,4,1,5
MPV-GEN-T6-N90-R03,fast_brute_force,0,item-043,15,10,4,10,4,1
MPV-GEN-T6-N90-R03,fast_brute_force,0,item-044,22,0,2,8,7,8
MPV-GEN-T6-N90-R03,fast_brute_force,0,item-045,7,8,5,5,2,2
MPV-GEN-T6-N90-R03,fast_brute_force,0,item-046,12,0,8,7,5,7
MPV-GEN-T6-N90-R03,fast_brute_force,0,item-047,2,10,13,9,9,5
MPV-GEN-T6-N90-R03,fast_brute_force,0,item-048,1,4,13,4,1,9
MPV-GEN-T6-N90-R03,fast_brute_force,0,item-049,5,0,14,5,7,8
MPV-GEN-T6-N90-R03,fast_brute_force,0,item-050,12,5,8,10,2,2
MPV-GEN-T6-N90-R03,fast_brute_force,0,item-051,0,5,18,4,7,3
MPV-GEN-T6-N90-R03,fast_brute_force,0,item-052,10,0,15,10,8,8
MPV-GEN-T6-N90-R03,fast_brute_force,0,item-053,0,0,22,7,3,9
MPV-GEN-T6-N90-R03,fast_brute_force,0,item-054,0,3,14,1,2,2
MPV-GEN-T6-N90-R03,fast_brute_force,0,item-055,8,19,11,7,5,2
MPV-GEN-T6-N90-R03,fast_brute_force,0,item-056,15,7,9,7,9,5
MPV-GEN-T6-N90-R03,fast_brute_force,0,item-057,2,13,0,8,1,4
MPV-GEN-T6-N90-R03,fast_brute_force,0,item-058,0,3,16,4,1,4
MPV-GEN-T6-N90-R03,fast_brute_force,0,item-059,20,0,10,8,5,10
MPV-GEN-T6-N90-R03,fast_brute_force,0,item-060,11,8,12,4,8,4
MPV-GEN-T6-N90-R03,fast_brute_force,0,item-061,4,7,18,5,8,1
MPV-GEN-T6-N90-R03,fast_brute_force,0,item-062,4,7,19,3,10,6
MPV-GEN-T6-N90-R03,fast_brute_force,0,item-063,0,31,12,6,7,10
MPV-GEN-T6-N90-R03,fast_brute_force,0,item-064,12,7,8,3,1,6
MPV-GEN-T6-N90-R03,fast_brute_force,0,item-065,7,8,19,8,10,8
MPV-GEN-T6-N90-R03,fast_brute_force,0,item-066,9,10,6,2,4,5
MPV-GEN-T6-N90-R03,fast_brute_force,0,item-067,8,19,13,10,6,9
MPV-GEN-T6-N90-R03,fast_brute_force,0,item-068,0,3,22,6,4,2
MPV-GEN-T6-N90-R03,fast_brute_force,0,item-069,0,17,20,5,5,5
MPV-GEN-T6-N90-R03,fast_brute_force,0,item-070,22,7,2,10,1,7
MPV-GEN-T6-N90-R03,fast_brute_force,0,item-071,0,0,16,4,2,6
MPV-GEN-T6-N90-R03,fast_brute_force,0,item-072,10,0,14,2,6,1
MPV-GEN-T6-N90-R03,fast_brute_force,0,item-073,0,7,21,4,8,7
MPV-GEN-T6-N90-R03,fast_brute_force,0,item-074,0,22,20,5,2,9
MPV-GEN-T6-N90-R03,fast_brute_force,0,item-075,0,24,20,5,7,3
MPV-GEN-T6-N90-R03,fast_brute_force,0,item-076,30,0,0,9,6,10
MPV-GEN-T6-N90-R03,fast_brute_force,0,item-077,0,5,14,5,5,3
MPV-GEN-T6-N90-R03,fast_brute_force,0,item-078,0,4,16,1,1,1
MPV-GEN-T6-N90-R03,fast_brute_force,0,item-079,11,15,8,4,4,1
MPV-GEN-T6-N90-R03,fast_brute_force,0,item-080,5,28,5,1,3,8
MPV-GEN-T6-N90-R03,fast_brute_force,0,item-081,2,13,6,6,1,6
MPV-GEN-T6-N90-R03,fast_brute_force,0,item-082,0,15,27,10,7,5
MPV-GEN-T6-N90-R03,fast_brute_force,0,item-083,15,10,5,7,4,4
MPV-GEN-T6-N90-R03,fast_brute_force,0,item-084,7,0,22,3,6,5
MPV-GEN-T6-N90-R03,fast_brute_force,0,item-085,0,3,27,8,4,5
MPV-GEN-T6-N90-R03,fast_brute_force,0,item-086,15,8,14,7,10,9
MPV-GEN-T6-N90-R03,fast_brute_force,0,item-087,4,26,13,2,5,3
MPV-GEN-T6-N90-R03,fast_brute_force,0,item-088,24,8,0,6,2,6
MPV-GEN-T6-N90-R03,fast_brute_force,0,item-089,8,0,27,10,10,7
MPV-GEN-T6-N90-R04,fast_brute_force,0,item-000,0,0,0,8,10,10
MPV-GEN-T6-N90-R04,fast_brute_force,0,item-001,0,10,0,5,10,4
MPV-GEN-T6-N90-R04,fast_brute_force,0,item-002,0,20,0,5,2,4
MPV-GEN-T6-N90-R04,fast_brute_force,0,item-003,0,22,0,10,8,5
MPV-GEN-T6-N90-R04,fast_brute_force,0,item-004,5,10,0,7,8,6
MPV-GEN-T6-N90-R04,fast_brute_force,0,item-005,0,10,4,4,5,5
MPV-GEN-T6-N90-R04,fast_brute_force,0,item-006,8,0,0,10,9,2
MPV-GEN-T6-N90-R04,fast_brute_force,0,item-007,8,0,2,7,7,7
MPV-GEN-T6-N90-R04,fast_brute_force,0,item-008,0,15,4,2,1,2
MPV-GEN-T6-N90-R04,fast_brute_force,0,item-009,8,7,2,10,3,9
MPV-GEN-T6-N90-R04,fast_brute_force,0,item-010,5,18,0,7,4,7
MPV-GEN-T6-N90-R04,fast_brute_force,0,item-011,15,0,2,6,4,10
MPV-GEN-T6-N90-R04,fast_brute_force,0,item-012,0,0,10,9,3,6
MPV-GEN-T6-N90-R04,fast_brute_force,0,item-013,2,15,5,2,9,8
MPV-GEN-T6-N90-R04,fast_brute_force,0,item-014,0,3,10,8,1,8
MPV-GEN-T6-N90-R04,fast_brute_force,0,item-015,8,3,9,4,1,6
MPV-GEN-T6-N90-R04,fast_brute_force,0,item-016,0,4,10,5,9,2
MPV-GEN-T6-N90-R04,fast_brute_force,0,item-017,4,13,4,1,2,8
MPV-GEN-T6-N90-R04,fast_brute_force,0,item-018,5,10,6,8,4,2
MPV-GEN-T6-N90-R04,fast_brute_force,0,item-019,15,4,2,8,3,1
MPV-GEN-T6-N90-R04,fast_brute_force,0,item-020,0,4,12,4,5,4
MPV-GEN-T6-N90-R04,fast_brute_force,0,item-021,4,4,12,8,10,4
MPV-GEN-T6-N90-R04,fast_brute_force,0,item-022,4,10,4,1,3,4
MPV-GEN-T6-N90-R04,fast_brute_force,0,item-023,0,30,0,6,7,1
MPV-GEN-T6-N90-R04,fast_brute_force,0,item-024,8,3,15,8,1,5
MPV-GEN-T6-N90-R04,fast_brute_force,0,item-025,15,4,3,7,2,9
MPV-GEN-T6-N90-R04,fast_brute_force,0,item-026,0,13,9,3,2,5
MPV-GEN-T6-N90-R04,fast_brute_force,0,item-027,21,0,0,8,4,2
MPV-GEN-T6-N90-R04,fast_brute_force,0,item-028,0,16,4,2,6,8
MPV-GEN-T6-N90-R04,fast_brute_force,0,item-029,0,37,0,9,5,9
MPV-GEN-T6-N90-R04,fast_brute_force,0,item-030,9,0,12,9,3,4
MPV-GEN-T6-N90-R04,fast_brute_force,0,item-031,6,30,0,5,6,9
MPV-GEN-T6-N90-R04,fast_brute_force,0,item-032,0,30,1,5,7,10
MPV-GEN-T6-N90-R04,fast_brute_force,0,item-033,0,22,5,2,7,1
MPV-GEN-T6-N90-R04,fast_brute_force,0,item-034,4,15,7,2,9,7
MPV-GEN-T6-N90-R04,fast_brute_force,0,item-035,3,13,9,1,2,5
MPV-GEN-T6-N90-R04,fast_brute_force,0,item-036,12,4,11,3,6,10
MPV-GEN-T6-N90-R04,fast_brute_force,0,item-037,5,10,8,10,5,1
MPV-GEN-T6-N90-R04,fast_brute_force,0,item-038,2,24,5,5,6,6
MPV-GEN-T6-N90-R04,fast_brute_force,0,item-039,0,0,18,8,10,9
MPV-GEN-T6-N90-R04,fast_brute_force,0,item-040,6,14,9,5,10,5
